id,SalePrice
1461,122660.49256332635
1462,159888.60496848484
1463,182850.32946584898
1464,189816.73903243884
1465,190544.81308951392
1466,176599.62510421788
1467,177004.58672138595
1468,172889.4777301859
1469,184661.8511616618
1470,128313.10451430877
1471,203870.25902711088
1472,91905.8718121457
1473,96153.98993113448
1474,154413.996355579
1475,116175.87381151425
1476,379819.96439276804
1477,250157.39882526454
1478,296903.03672068956
1479,265956.78619616135
1480,480360.16119158245
1481,339078.70699511305
1482,199444.6967894959
1483,182764.76839129452
1484,169564.75483680906
1485,175308.0632604622
1486,196160.44446361333
1487,334540.09618777584
1488,230758.82130469877
1489,203112.70991924923
1490,210793.55083683995
1491,186542.02024195832
1492,94210.41513445738
1493,186118.69693072606
1494,287065.94027614425
1495,304551.6543801093
1496,226461.00328135683
1497,191999.12420121624
1498,160356.4976203015
1499,155229.42246501282
1500,158666.39341465587
1501,174087.24405668984
1502,147612.6265426785
1503,308529.0777396012
1504,228152.96683420546
1505,219677.8079100642
1506,174809.72394711137
1507,239251.63280791405
1508,197147.50022222393
1509,164372.83399322678
1510,147296.10825322298
1511,145677.12988403952
1512,169862.31242510403
1513,147458.04779966077
1514,167330.8599159659
1515,200776.22141179582
1516,152531.9851640434
1517,155673.43330127432
1518,131441.00151281455
1519,220580.7365571488
1520,139015.1914463718
1521,143568.2773925367
1522,159138.3660081883
1523,116902.67798056835
1524,121981.20230096584
1525,122000.58634939624
1526,121299.66691796023
1527,102821.82423090967
1528,130757.30234746933
1529,147471.55607168493
1530,175864.72571315803
1531,115779.55789162427
1532,104541.50768204694
1533,154789.02637329744
1534,120132.99681254159
1535,160604.22628862323
1536,115037.38984581499
1537,66678.28718656111
1538,163500.8086390015
1539,184423.3052483973
1540,110913.57579243183
1541,141550.96360353488
1542,141896.6383821309
1543,223542.17973363696
1544,75417.38234479247
1545,110766.50817165725
1546,124470.11182787677
1547,137410.21148442043
1548,129124.16974606512
1549,114311.6969593122
1550,138944.72692652364
1551,112879.28414938366
1552,136203.94420992007
1553,151290.51237610614
1554,117249.29278661609
1555,168042.38649337742
1556,85455.21575315745
1557,117936.80464024286
1558,90316.21551985154
1559,97859.42619996027
1560,137762.04820678686
1561,141650.6121602172
1562,128643.71153952513
1563,124245.05308764346
1564,156920.0033945094
1565,149638.96720698118
1566,228399.84249211464
1567,75636.0520296672
1568,222186.23340583546
1569,141013.33125540573
1570,133963.46267611737
1571,116289.6511992882
1572,145924.37208486864
1573,259661.457914482
1574,120420.25685872909
1575,222563.29891630152
1576,226935.3877036607
1577,196994.5763260779
1578,137632.17283798553
1579,145663.5155247117
1580,188301.24103283414
1581,144265.35389572594
1582,129307.07074337831
1583,333929.48422633216
1584,232299.28504357793
1585,140784.5209711532
1586,74642.18562491407
1587,101609.51050102447
1588,154775.62719742095
1589,103096.96381684029
1590,132607.80762844792
1591,102067.31923737992
1592,117231.10735053249
1593,118436.0716580516
1594,145261.1902076362
1595,124233.82186002056
1596,241554.4080443805
1597,178074.80283863144
1598,189024.20544823952
1599,178259.8853511206
1600,178242.82250962444
1601,76178.59909878884
1602,114040.36091796472
1603,88527.81104656222
1604,278571.74210366723
1605,241402.45840064946
1606,173008.41578414958
1607,162185.74501100223
1608,209675.4383604012
1609,189406.84733725278
1610,159781.41968674993
1611,146586.12109160985
1612,177949.42309124986
1613,166581.79398174628
1614,121917.26354776806
1615,88885.76219315696
1616,76358.12704550353
1617,87006.63838652834
1618,127331.59489999482
1619,133474.68829565978
1620,161678.85846923242
1621,142837.0400373436
1622,144732.04479748942
1623,290816.39848284575
1624,214445.21822657084
1625,121682.17938056032
1626,164142.6763241678
1627,186864.7917366646
1628,269540.5537893165
1629,174603.1680604487
1630,367142.395591865
1631,212950.8013367318
1632,246703.45633930236
1633,170745.61993111327
1634,181745.22230100443
1635,178240.99971681205
1636,165699.50150155314
1637,191551.99815987566
1638,194559.2371305878
1639,178259.62815019023
1640,271318.8636715114
1641,173950.75371699687
1642,234991.06616598825
1643,223440.94442947608
1644,230780.2410565269
1645,195541.88930526542
1646,156339.049258211
1647,152360.9038057492
1648,138971.27658658565
1649,139449.22633706834
1650,119385.28022795042
1651,125086.45558059608
1652,93272.95334739829
1653,96109.56421888681
1654,148920.73258181429
1655,140479.57303783452
1656,149144.96768733076
1657,152163.50761047588
1658,152782.3961098897
1659,124085.98028960198
1660,148498.37950849032
1661,450006.64123217517
1662,393300.25755268463
1663,390188.788366296
1664,451056.68712637905
1665,309005.23144166445
1666,327241.44189730764
1667,379893.96887652995
1668,331969.043438596
1669,300084.92910783197
1670,336035.8693078328
1671,263511.3367761883
1672,468963.3449780819
1673,287355.5870174405
1674,244946.3001072155
1675,194650.617571297
1676,194016.25511227298
1677,222889.36759379855
1678,487918.9519255445
1679,396077.7532073682
1680,329867.63094377733
1681,247652.4791239709
1682,299397.0477771863
1683,182909.06506221567
1684,171077.61352592328
1685,172901.85004417063
1686,164883.99215996065
1687,168654.60465425104
1688,187640.09076686387
1689,183538.40354100737
1690,187260.85674845317
1691,177309.2876129251
1692,257366.25736495253
1693,172376.9641195559
1694,183279.67681727884
1695,166090.82416284256
