id,SalePrice
1461,124670.61
1462,168342.36
1463,185862.34
1464,201993.66
1465,178370.45
1466,174714.0
1467,171803.66
1468,170770.1
1469,186711.78
1470,125674.414
1471,205913.4
1472,94878.43
1473,99911.76
1474,152191.7
1475,115405.69
1476,390985.53
1477,261201.7
1478,285592.34
1479,261532.23
1480,489363.7
1481,332676.25
1482,196505.94
1483,177652.66
1484,159537.33
1485,175408.31
1486,193271.97
1487,369908.25
1488,222977.16
1489,205186.44
1490,228077.25
1491,188815.2
1492,87035.43
1493,185924.62
1494,285724.12
1495,301727.72
1496,233398.69
1497,194447.84
1498,163915.3
1499,153328.2
1500,158917.03
1501,177453.86
1502,151157.5
1503,310642.5
1504,229689.03
1505,224536.3
1506,194479.92
1507,251179.25
1508,193431.53
1509,166519.69
1510,144407.84
1511,137937.5
1512,177548.97
1513,150988.38
1514,168197.31
1515,211792.44
1516,157573.06
1517,156930.94
1518,132375.83
1519,223662.86
1520,135766.14
1521,133413.06
1522,159348.44
1523,112095.63
1524,123045.01
1525,123449.3
1526,112814.08
1527,100308.055
1528,132264.53
1529,149358.1
1530,182447.58
1531,85411.16
1532,97009.76
1533,145014.08
1534,124243.58
1535,160604.25
1536,109902.54
1537,64604.37
1538,158754.06
1539,178454.53
1540,90093.836
1541,145320.02
1542,144902.17
1543,224451.4
1544,78056.7
1545,111831.95
1546,126982.16
1547,137637.5
1548,140224.98
1549,122355.36
1550,141927.5
1551,109434.49
1552,150837.73
1553,166558.14
1554,113798.61
1555,167121.98
1556,86885.97
1557,113538.36
1558,98605.41
1559,61367.465
1560,122350.09
1561,129145.75
1562,127739.25
1563,120379.72
1564,152016.7
1565,140850.28
1566,226199.67
1567,80606.805
1568,222655.16
1569,151653.92
1570,131914.4
1571,113767.33
1572,146033.81
1573,276598.9
1574,110996.76
1575,222755.89
1576,249749.8
1577,195263.98
1578,141943.2
1579,146746.62
1580,190935.64
1581,153235.38
1582,128142.664
1583,321432.06
1584,233226.17
1585,140625.97
1586,64531.332
1587,98648.78
1588,153857.92
1589,99204.945
1590,132128.89
1591,95653.305
1592,102464.37
1593,128220.86
1594,122016.78
1595,115691.055
1596,244415.06
1597,177769.17
1598,205483.47
1599,174805.02
1600,165861.0
1601,62878.14
1602,114759.18
1603,75598.195
1604,273954.53
1605,227868.58
1606,168485.66
1607,163964.92
1608,205964.66
1609,186639.81
1610,154881.62
1611,141757.19
1612,172182.31
1613,162132.25
1614,116938.76
1615,89600.234
1616,70601.97
1617,92321.08
1618,128839.06
1619,132790.27
1620,163267.77
1621,140921.64
1622,141119.8
1623,287274.28
1624,217344.94
1625,130331.13
1626,160435.48
1627,188860.25
1628,279143.44
1629,172967.5
1630,376903.78
1631,229051.06
1632,259240.73
1633,172566.52
1634,190970.73
1635,173945.61
1636,160299.8
1637,188879.66
1638,199046.81
1639,174666.97
1640,263170.44
1641,168270.02
1642,234133.08
1643,226545.31
1644,228559.08
1645,190513.25
1646,156160.28
1647,150119.67
1648,133358.44
1649,137029.08
1650,116588.32
1651,121735.516
1652,92378.43
1653,97534.04
1654,144737.53
1655,147101.5
1656,149070.84
1657,146166.45
1658,148036.98
1659,120730.234
1660,150520.27
1661,467131.12
1662,428796.4
1663,408302.06
1664,347395.94
1665,317134.5
1666,325456.34
1667,371776.72
1668,338328.62
1669,293106.03
1670,339561.8
1671,263567.0
1672,467473.34
1673,286748.1
1674,234886.47
1675,196357.7
1676,189753.53
1677,227362.88
1678,479429.38
1679,380182.16
1680,360895.06
1681,252212.64
1682,282525.4
1683,175821.17
1684,167063.56
1685,169233.52
1686,166580.56
1687,165820.02
1688,189741.28
1689,182707.86
1690,187300.5
1691,179420.11
1692,241641.58
1693,167176.62
1694,184651.36
1695,168421.98
1696,286066.62
1697,173589.67
1698,381495.3
1699,329345.94
1700,245073.11
1701,263313.56
1702,258668.1
1703,255573.78
1704,290380.0
1705,228521.31
1706,450719.7
1707,228027.0
1708,212426.75
1709,271939.6
1710,214011.06
1711,235603.11
1712,265315.56
1713,273185.66
1714,229187.61
1715,204391.95
1716,192642.67
1717,168399.88
1718,144024.38
1719,197046.95
1720,244889.4
1721,156641.58
1722,133721.27
1723,147876.73
1724,210228.08
1725,251353.48
1726,199129.78
1727,164530.62
1728,166809.73
1729,166332.28
1730,153188.66
1731,119887.89
1732,134841.03
1733,111878.41
1734,123448.87
1735,136979.98
1736,119884.9
1737,351963.62
1738,212986.0
1739,253978.53
1740,213171.98
1741,198171.22
1742,173693.39
1743,168664.86
1744,316965.88
1745,263798.22
1746,196549.22
1747,228491.39
1748,240723.98
1749,155122.27
1750,125023.57
1751,238685.69
1752,120821.96
1753,143909.52
1754,211347.16
1755,176997.3
1756,129160.52
1757,123476.98
1758,146957.7
1759,153096.97
1760,168120.39
1761,132398.31
1762,177530.92
1763,172558.02
1764,111863.125
1765,152675.06
1766,174684.38
1767,225315.53
1768,149906.5
1769,174579.98
1770,140633.89
1771,125961.836
1772,144287.23
1773,133855.6
1774,125721.5
1775,143854.6
1776,125055.07
1777,112368.82
1778,141733.73
1779,112764.67
1780,167947.16
1781,136754.94
1782,89492.086
1783,141376.3
1784,105792.4
1785,130928.67
1786,170008.95
1787,168900.89
1788,49667.316
1789,108474.73
1790,86474.37
1791,181727.17
1792,157756.05
1793,133942.66
1794,150836.72
1795,133706.61
1796,124269.67
1797,124954.805
1798,129523.13
1799,114707.73
1800,151396.44
1801,139083.56
1802,126487.2
1803,154993.3
1804,142634.36
1805,136085.08
1806,128400.836
1807,123407.75
1808,119716.414
1809,124392.695
1810,150688.14
1811,98730.08
1812,100802.164
1813,123770.47
1814,102667.49
1815,43071.63
1816,97270.68
1817,109833.16
1818,155607.1
1819,128660.25
1820,41749.36
1821,101907.23
1822,143741.5
1823,32433.25
1824,145274.97
1825,132451.78
1826,104654.26
1827,103076.586
1828,142480.95
1829,114668.484
1830,148181.52
1831,149419.55
1832,82347.164
1833,142244.5
1834,122761.19
1835,141192.94
1836,130566.7
1837,93828.12
1838,119352.625
1839,89587.22
1840,168091.38
1841,147867.08
1842,76685.28
1843,127494.39
1844,148750.94
1845,141849.36
1846,161957.34
1847,157285.42
1848,56263.91
1849,118614.71
1850,114800.09
1851,155049.64
1852,124844.64
1853,125710.125
1854,159133.2
1855,141417.78
1856,220258.7
1857,140637.52
1858,140380.8
1859,116235.99
1860,161384.97
1861,116729.96
1862,295184.2
1863,291408.38
1864,291408.38
1865,348085.84
1866,350937.28
1867,242190.69
1868,303242.44
1869,207862.86
1870,241925.89
1871,230968.03
1872,168194.98
1873,242810.38
1874,144986.25
1875,201481.31
1876,194182.8
1877,211849.19
1878,198459.73
1879,138908.95
1880,137526.2
1881,229391.52
1882,255879.62
1883,194345.19
1884,205471.16
1885,247896.25
1886,302614.0
1887,206622.77
1888,272063.72
1889,159879.28
1890,131684.1
1891,141184.53
1892,106586.14
1893,129845.61
1894,129402.18
1895,131457.31
1896,122992.59
1897,105982.95
1898,120511.37
1899,165391.38
1900,160961.81
1901,178829.94
1902,151387.92
1903,213658.84
1904,149591.97
1905,190197.77
1906,171494.73
1907,184223.69
1908,116458.25
1909,133793.36
1910,126598.16
1911,217203.89
1912,297455.1
1913,150267.7
1914,59729.99
1915,311658.12
1916,74671.055
1917,251578.42
1918,141063.52
1919,165569.6
1920,122008.69
1921,432251.2
1922,334585.53
1923,211812.7
1924,228433.78
1925,193752.4
1926,385141.7
1927,133178.69
1928,149773.52
1929,122614.14
1930,134066.16
1931,143102.94
1932,142945.83
1933,177836.0
1934,182187.1
1935,176052.11
1936,187157.34
1937,186507.72
1938,175117.0
1939,252569.08
1940,173192.58
1941,171872.8
1942,192120.52
1943,200152.47
1944,351129.0
1945,382092.88
1946,152183.98
1947,330823.12
1948,186730.64
1949,244385.58
1950,178159.0
1951,262026.44
1952,238821.89
1953,171279.62
1954,172348.53
1955,131522.95
1956,288393.1
1957,142812.25
1958,316042.12
1959,135924.06
1960,118692.46
1961,116800.305
1962,94411.83
1963,103431.516
1964,110763.98
1965,146693.77
1966,143455.06
1967,293527.22
1968,456860.9
1969,397660.3
1970,463449.3
1971,452894.62
1972,388083.16
1973,262322.94
1974,313806.62
1975,385790.78
1976,255257.9
1977,348545.5
1978,396517.03
1979,329088.12
1980,195223.5
1981,344606.16
1982,217626.95
1983,197237.3
1984,164543.34
1985,216062.05
1986,206112.78
1987,175310.36
1988,177669.2
1989,193943.89
1990,212462.12
1991,266185.22
1992,213654.33
1993,162918.92
1994,241938.17
1995,184263.53
1996,250611.38
1997,308293.9
1998,333944.34
1999,266386.0
2000,334757.28
2001,252277.6
2002,242644.08
2003,252528.94
2004,249738.1
2005,223204.98
2006,224397.69
2007,240558.67
2008,222698.78
2009,194084.3
2010,192444.25
2011,153354.12
2012,166517.23
2013,182883.98
2014,189732.55
2015,213321.08
2016,195850.58
2017,203444.75
2018,115674.05
2019,132719.97
2020,105315.68
2021,107767.586
2022,176042.84
2023,143311.52
2024,241702.25
2025,343688.0
2026,176206.62
2027,152947.34
2028,146209.66
2029,169171.88
2030,283355.4
2031,225965.12
2032,253069.83
2033,270471.8
2034,164258.03
2035,209020.1
2036,188249.6
2037,196736.5
2038,296127.34
2039,231431.62
2040,333292.78
2041,288323.2
2042,201291.05
2043,171477.44
2044,184000.39
2045,239161.8
2046,140897.97
2047,146222.97
2048,140317.58
2049,135489.61
2050,187752.45
2051,112121.15
2052,134706.06
2053,144187.97
2054,87118.695
2055,161565.72
2056,134136.44
2057,117114.46
2058,217216.66
2059,131513.62
