id,SalePrice
1461,117521.60327114638
1462,154890.40565510181
1463,191099.49680653936
1464,198338.14968052652
1465,186193.9337396777
1466,176730.0493150383
1467,173616.5747992358
1468,167986.20219092874
1469,190500.65757529208
1470,123232.42848901747
1471,175399.469768669
1472,97642.82808557432
1473,100759.62813687244
1474,143131.2979882968
1475,110493.71407989951
1476,374998.42081577174
1477,247448.86973757003
1478,293983.47138013714
1479,300119.6447669765
1480,464849.3372867602
1481,324635.9220475289
1482,203748.2518407471
1483,182342.6877438585
1484,163801.03362017748
1485,177674.4075964503
1486,192780.07177670716
1487,381372.22478464735
1488,229591.8881699724
1489,196685.6655226322
1490,243589.3192575087
1491,195017.52127268078
1492,88077.1800150992
1493,180305.29189957448
1494,300053.19103618595
1495,302587.3140631906
1496,233794.65911679502
1497,187400.75715160585
1498,159334.21303734512
1499,161612.2902286108
1500,160507.78029913348
1501,176344.3792587562
1502,145674.89601543234
1503,278906.75601212494
1504,238262.483866121
1505,228739.09069420077
1506,189682.68085269126
1507,265029.2718561358
1508,207574.58421202988
1509,152686.8244404127
1510,147578.8770608257
1511,148694.09232700488
1512,161902.26567682505
1513,145946.11830389866
1514,149019.44800883645
1515,195423.00165777738
1516,143954.11947730032
1517,167517.15720128085
1518,132499.178457199
1519,206965.3672081469
1520,134167.96470127907
1521,139741.8643180399
1522,166710.89411734848
1523,114738.6739222928
1524,118920.68174322991
1525,122487.25088515242
1526,115635.4489523402
1527,106229.26600386144
1528,130601.56296101084
1529,149627.84941278317
1530,163223.348268516
1531,118939.57133415519
1532,95484.32224103023
1533,136416.37458598474
1534,121408.6928264199
1535,149606.21790916857
1536,107865.93848777997
1537,73915.52028715116
1538,137855.3398222971
1539,175750.8919977358
1540,99848.77753479565
1541,147021.01428657924
1542,149706.5779434636
1543,170466.4488286615
1544,75473.149602928
1545,98234.89333129866
1546,132290.57979661808
1547,130077.24098042812
1548,123989.09854184616
1549,111001.30876533722
1550,137652.8451966292
1551,112391.23277648105
1552,144012.2404647609
1553,154581.25991700724
1554,119636.20326393234
1555,173299.37907198432
1556,95076.01138776744
1557,116895.74464064743
1558,91682.37491484763
1559,76428.70989442
