id,SalePrice
1461,123139.52873867542
1462,159559.9542619576
1463,192100.76200038748
1464,191963.71039084077
1465,182504.371137337
1466,174327.28524363803
1467,171821.76532428194
1468,169112.72501913673
1469,182836.21808572664
1470,126134.38941507241
1471,192470.9206107932
1472,97865.90557532065
1473,99365.91439352647
1474,149733.62971977584
1475,114474.76110311739
1476,361951.45887045
1477,252645.2152329723
1478,295657.13526095945
1479,285930.56032837305
1480,496809.2145520718
1481,332674.9987811183
1482,210955.6239387215
1483,178815.29588616907
1484,168946.41471915494
1485,178751.70467374614
1486,193569.43832119618
1487,327872.2718627271
1488,231253.54582407093
1489,206487.6101142548
1490,229394.03498883892
1491,187325.54215021525
1492,96756.12667929352
1493,178005.84855302313
1494,277979.19360148814
1495,294188.9974337735
1496,236851.4575731631
1497,188950.13905530088
1498,166612.61723953747
1499,162211.7113964178
1500,161925.0899473185
1501,189146.99692322314
1502,151248.76571927583
1503,264833.96718384256
1504,237654.36696316444
1505,222563.85542961652
1506,185662.88248098694
1507,247113.84519918598
1508,195051.98750761867
1509,164218.66414720155
1510,152140.84085768988
1511,147188.31742372687
1512,170432.8087558045
1513,136958.86936054518
1514,151582.35823836413
1515,200944.12543170308
1516,148349.95221337822
1517,160139.84738993007
1518,130904.78679191714
1519,225743.46393555828
1520,133374.93514238147
1521,137673.92929003527
1522,161194.66554052258
1523,111325.06501144178
1524,123412.51136170313
1525,124527.14702201367
1526,115604.2358420714
1527,110724.31597348956
1528,132217.9816205379
1529,147947.66899294112
1530,170142.25779064023
1531,121028.04942764956
1532,97048.45586112757
1533,149330.49157140855
1534,119807.16295546872
1535,149349.3093195568
1536,107893.28395729414
1537,68386.08363943147
1538,162871.2873119633
1539,201552.57673339074
1540,103627.99386825832
1541,143958.23973390862
1542,135979.8149546976
1543,213192.51024987365
1544,86200.18922867041
1545,111912.08388550174
1546,127836.86165964682
1547,140158.1960287781
1548,134218.98990540093
1549,113929.42059060044
1550,134192.7535835876
1551,105432.0869108265
1552,136618.53872814216
1553,142397.42761631118
1554,113070.45836566834
1555,175666.39974315112
1556,101293.82057125462
1557,105925.31607986425
1558,95347.60577685255
1559,86309.65916099693
1560,137611.10547027603
1561,132166.06828016392
1562,126535.45117576527
1563,121347.7896193772
1564,164864.23894546521
1565,148884.5677697314
1566,240333.1208475317
1567,79525.11607968234
1568,229488.73359956592
1569,139186.80073413384
1570,138961.84404314857
1571,117319.13843456478
1572,148234.1711363922
1573,251489.12542532623
1574,114792.67552747429
1575,230112.3840597588
1576,236980.56688863947
1577,199877.33183433564
1578,152932.71736422012
1579,147522.25126636782
1580,190550.93648679688
1581,153904.70566909682
1582,129118.99414503163
1583,316058.3221980684
1584,227358.16602625418
1585,142643.8185769129
1586,75933.75629647565
1587,98207.89152725658
1588,152500.9986478059
1589,100249.83115632497
1590,131192.67840494373
1591,95816.55930823451
1592,124836.73070877205
1593,122409.13698177907
1594,134064.82306025218
1595,101505.30427307563
1596,231802.5956500521
1597,173970.18351600118
1598,197167.5025014254
1599,174378.19524337642
1600,163220.87185327755
1601,66817.75457047805
1602,109280.21062272452
1603,87262.34516472957
1604,278809.2132295664
1605,239110.9430682834
1606,169602.55067769598
1607,167319.5333081135
1608,211638.97080103838
1609,195304.533168875
1610,164790.7425846991
1611,140851.7955310001
1612,180375.7165780185
1613,163672.1015626137
1614,122604.08464882476
1615,90765.48866214274
1616,70547.66809531812
1617,90568.99067034121
1618,123252.56181486859
1619,138945.44467873554
1620,157053.8011382445
1621,138277.68649097823
1622,149030.50376723686
1623,262827.9673251849
1624,209071.5582527697
1625,116115.56630243822
1626,160715.72546791998
1627,188561.49187997787
1628,287676.33943365107
1629,183083.87734831998
1630,344913.7360136649
1631,211381.21469094508
1632,241145.9148851969
1633,171661.39272194915
1634,187190.5637546145
1635,181895.86659511086
1636,154736.64062950588
1637,191230.13229539903
1638,201244.87467001408
1639,177390.66518565235
1640,261757.70020672714
1641,172282.50428029627
1642,239295.63499941322
1643,230368.24944360805
1644,231277.18743612964
1645,201335.997736955
1646,158758.1129286737
1647,153704.97584313533
1648,135007.96970238647
1649,139697.97347185487
1650,113754.08037390345
1651,121852.24651985556
1652,98017.20762246221
1653,102931.05186110297
1654,148628.3685365953
1655,140406.83320404592
1656,147004.49840461958
1657,148998.64778347046
1658,150701.36944265096
1659,119985.49128933318
1660,154177.27291145927
1661,494597.9458085993
1662,384974.6117147108
1663,388737.1643065382
1664,496637.91084961646
1665,308197.7042355813
1666,339063.99536263186
1667,373251.5502015137
1668,330875.2737042316
1669,289350.9798206581
1670,342944.36835933017
1671,259675.5179464128
1672,448462.06818700244
1673,287697.1899628462
1674,242708.41096107528
1675,195451.0696892902
1676,198959.901248166
1677,219474.96614687343
1678,478875.14703852555
1679,390217.7860002121
1680,339997.28860863915
1681,262286.9269894304
1682,303641.35262289795
1683,181210.8213735539
1684,171920.87027721008
1685,171546.04725067463
1686,167455.44059175454
1687,168299.28085999834
1688,190397.23758462103
1689,190327.96417400014
1690,191387.6192937744
1691,181046.14454325917
1692,265258.14821760467
1693,175318.8791463513
1694,183876.21990459695
1695,165270.39312975248
1696,278254.46734963055
1697,167226.15246887665
1698,341472.2410999377
1699,315259.5459396861
1700,247192.47720788454
1701,264744.64413820626
1702,249357.56338524373
1703,254493.64424983194
1704,282555.2228004236
1705,232536.0395939317
1706,452919.01875521673
1707,226755.28653886783
1708,211879.7045696092
1709,262560.7860279956
1710,225963.43478172668
1711,263657.3230440204
1712,268051.85053440474
1713,268246.67883062945
1714,218850.22214571672
1715,208661.23261298385
1716,183313.5099995244
1717,174403.03241639177
1718,133037.17665405854
1719,201074.34687039914
1720,234730.61302118475
1721,161828.66741758006
1722,127203.1609051337
1723,159629.10963119823
1724,209070.86381001817
1725,236839.8971930031
1726,189472.16816350105
1727,167751.1446991687
1728,175288.24320375978
1729,167015.93460770778
1730,157223.80888847043
1731,120151.25735186107
1732,134094.04654307952
1733,118554.35858910992
1734,119808.66000013566
1735,130794.35414958608
1736,115028.07030442798
1737,346027.94954006106
1738,229875.1906088782
1739,271422.87342717405
1740,219617.3240059368
1741,199077.97541283935
1742,172828.5794574352
1743,179490.64731633064
1744,321458.4380538544
1745,215055.30484363824
1746,199474.33787692708
1747,228816.21806255897
1748,234397.72695668702
1749,161328.821751267
1750,132410.30229667466
1751,245338.16089877769
1752,121744.58237388663
1753,146130.0547441512
1754,184574.6620970519
1755,174846.7064952469
1756,127665.99315217044
1757,118726.98636230311
1758,148664.96627545633
1759,160015.65835375892
1760,167232.97621312476
1761,140006.68077405577
1762,171827.67660218422
